ID;Deca;Competitor;DOB;Nat;Pos;Venue;Date;100m;Long_Jump;Shot_Put;High_Jump;400m;110m_Hurdles;Discus_Throw;Pole_Vault;Javelin_Throw;1500m;k3;k4;k5
128;7167;József Bákái;;HUN ;11;Athens;18.09.1969;-0.279128417;0.246344155;0.25952742;-0.749615441;-1.275579117;-2.222683178;0.9234408;-0.760654794;0.506692142;-1.495921776;0;2;4
129;7146;Charlemagne Anyanah;;FRA ;12;Athens;18.09.1969;0.004683687;-1.338977358;-0.194511595;-0.749615441;-0.215833575;-0.591071679;-0.82238884;-1.139635891;0.310700212;-0.200976163;1;0;0
130;6956;Tadeusz Janczenko;;POL ;13;Athens;18.09.1969;0.572307893;0.290077162;-0.811538974;-0.453947901;-0.328041926;-2.81095127;-0.391319793;-1.139635891;-0.630061056;-1.024252844;1;3;3
131;6979;Hannu Kyösola;;FIN ;14;Athens;18.09.1969;-0.279128417;0.771140242;-0.613624532;-1.592815461;-0.165963196;-1.490122913;-1.468992411;-2.398394534;0.663485687;0.279268568;1;3;3
132;7011;Steen Smidt-Jensen;;DEN;15;Athens;18.09.1969;-0.279128417;-0.934447041;-1.393640275;0.433054717;-0.552458629;-0.324686128;-0.412873246;-1.139635891;-0.630061056;-1.024252844;1;0;0
133;6927;Jan Neckář;;CZE ;16;Athens;18.09.1969;-1.633686182;-1.71070792;-0.671834662;-0.453947901;-1.711944928;-1.356930138;-0.423649972;-1.694572497;1.594447358;0.279268568;1;0;0
134;6851;Yordan Miyakov;;BUL;17;Athens;18.09.1969;-1.375675179;-1.732574423;0.224601342;-2.052742745;-1.861556063;-1.612216291;-0.08957146;-0.950145343;0.594888511;0.013418806;1;0;0
135;6841;Rafael Cano;;ESP;18;Athens;18.09.1969;-0.279128417;0.005812615;-1.929173472;-0.749615441;-0.103625223;-1.23483676;-1.92161491;-1.329126439;-0.747656215;0.013418806;1;0;0
136;6120;Vasilios Sevastis;;GRE;19;Athens;18.09.1969;-1.104763626;0.749273738;-1.381998249;-8.469823419;-0.440250278;-1.734309668;-1.361225149;-2.053251035;-0.816253391;0.613724719;1;0;0
137;6542;Franz Biedermann;;LIE;20;Athens;18.09.1969;-1.633686182;-1.437376624;-2.627695034;-1.592815461;-0.839213305;-1.978496423;-1.986275267;-0.950145343;0.036311508;0.613724719;2;0;0
138;8188;Joachim Kirst;;GER;1;Helsinki;12.08.1971;0.236893589;1.372469092;1.889411063;1.659527474;0.494819318;-1.634415087;1.095868419;-0.760654794;1.202463497;-0.200976163;0;2;4
139;8054;Lennart Hedmark;;SWE ;2;Helsinki;12.08.1971;-0.498437769;0.913272515;1.016259112;-0.749615441;0.432481345;0.108190392;0.686352824;-0.760654794;2.437212661;0.013418806;0;2;4
140;7927;Hans-Joachim Walde;;GER ;3;Helsinki;12.08.1971;-0.188824566;0.63994122;0.981333034;-0.158280362;0.295337804;-0.413481312;0.287613956;-0.564396726;1.339657848;0.013418806;0;2;4
141;7841;Heinz-Ulrich Schulze;;GER ;4;Helsinki;12.08.1971;0.35299854;-0.158186162;0.410873758;-0.749615441;0.694300832;-0.147095761;0.115186337;-0.564396726;0.96727318;0.390753951;0;3;4
142;7783;Sepp Zeilbauer;;AUT;5;Helsinki;12.08.1971;0.404600741;0.563408457;-0.322573881;0.739672906;0.60702767;-0.269189139;-0.563747412;-1.139635891;0.232303439;0.725210103;1;3;3
143;7692;Peter Gabbett;;GBR;6;Helsinki;12.08.1971;0.727114495;0.246344155;-0.811538974;-1.319049221;1.579500049;-0.790860842;-0.100348186;-0.564396726;0.183305457;0.613724719;1;3;3
144;7650;Leonid Litvinenko;;USR;7;Helsinki;12.08.1971;-0.666144921;-0.38778445;-0.322573881;-0.749615441;0.195597047;-0.324686128;0.125963063;-0.950145343;0.869277214;1.188303236;1;0;0
145;7554;Boris Ivanov;;USR;8;Helsinki;12.08.1971;-0.498437769;-0.650182494;0.14310716;-0.453947901;-0.465185467;-0.468978302;0.373827765;-0.564396726;1.359257041;-0.672645095;0;2;4
146;7528;Herbert Wessel;;GER;9;Helsinki;12.08.1971;-0.188824566;-0.125386407;0.538936045;-1.034332331;0.033518318;-0.80196024;0.492371753;0.024377478;-0.247876791;-0.869888466;0;2;4
147;7520;József Bákái;;HUN ;10;Helsinki;12.08.1971;-0.330730617;-0.540849976;0.946406956;-1.319049221;-1.038694819;-2.178285586;1.602374549;-0.374906178;1.398455428;-0.621190302;0;2;4
148;7478;Edward de Noorlander;;NED ;11;Helsinki;12.08.1971;-0.808050973;-0.595516235;0.0266869;0.433054717;-0.377912305;-0.235890945;-0.305105984;-0.760654794;-1.188638059;1.016787261;1;0;0
149;7439;Tadeusz Janczenko;;POL ;12;Helsinki;12.08.1971;0.404600741;0.989805278;-0.217795647;0.137387178;-0.20336598;-2.233782576;0.072079432;-0.374906178;-0.287075177;-1.118586631;0;3;3
150;7395;Yves LeRoy;;FRA ;13;Helsinki;12.08.1971;-0.046918514;0.530608702;-0.543772375;-0.749615441;-0.751940143;-0.957351812;0.309167408;-0.564396726;0.251902632;-0.921343259;0;3;3
151;7351;Ryszard Katus;;POL ;14;Helsinki;12.08.1971;-0.188824566;-0.289385184;-0.730044792;-1.034332331;-0.577393818;0.463371126;-0.45598015;-0.564396726;-0.267475984;-0.36391634;1;0;0
152;7328;Roger Lespagnard;;BEL;15;Helsinki;12.08.1971;-1.207968027;-0.934447041;-0.741686818;0.739672906;-0.278171548;-1.312532546;-0.779281936;-0.17188059;-0.884850566;0.725210103;1;0;0
153;7317;Vasile Bogdan;;ROM;16;Helsinki;12.08.1971;-0.833852073;-0.595516235;-0.846465052;-1.034332331;-0.215833575;-1.223737363;-1.059476816;-0.374906178;0.888876407;0.390753951;1;0;0
154;7248;Freddy Herbrandt;;BEL;17;Helsinki;12.08.1971;0.172390838;0.749273738;-0.776612896;0.137387178;-0.352977115;0.11928979;-0.466756876;-0.760654794;-1.619820307;-1.590255562;1;3;3
155;7282;Hannu Kyösola;;FIN ;18;Helsinki;12.08.1971;-0.446835569;0.454075939;-0.159585517;-2.052742745;-0.116092818;-1.301433148;-0.660737948;-1.877295526;1.418054621;0.390753951;1;3;3
156;7239;Frank Nusse;;NED ;19;Helsinki;12.08.1971;-0.885454273;-1.054712811;-1.568270665;-1.034332331;0.083388696;-0.380183118;-1.328894971;-0.17188059;-1.002445725;1.428425602;1;0;0
157;7063;Regis Chesquire;;BEL;20;Helsinki;12.08.1971;-1.775592233;-0.803248019;-0.217795647;-1.034332331;-0.240768764;-1.445725322;-0.531417234;-2.053251035;-0.228277598;1.428425602;1;0;0
158;6947;Per Ovesen;;DEN;21;Helsinki;12.08.1971;-1.001559225;-0.333118191;-0.310931855;-1.034332331;-0.564926224;-1.800906056;-1.059476816;-1.139635891;-0.796654197;-0.149521371;1;0;0
159;6645;Rafael Cano;;ESP;22;Helsinki;12.08.1971;-0.833852073;-1.054712811;-1.73125903;-1.319049221;-0.178430791;-0.668767465;-2.115595981;-1.511849468;-1.580621921;-0.149521371;2;0;0
160;6112;Franz Biedermann;;LIE;23;Helsinki;12.08.1971;-2.510923591;-1.492042884;-2.720831242;-2.052742745;-1.761815306;-2.122788597;-2.902296992;-0.760654794;-1.404229183;-0.200976163;2;0;0
161;8230;Ryszard Skowronek;;POL ;1;Rome;07.09.1974;0.378799641;0.858606256;-0.601982506;-0.158280362;1.130666643;0.097090994;0.222953599;1.053040455;0.996671969;0.562269927;1;3;3
162;8144;Yves LeRoy;;FRA ;2;Rome;07.09.1974;0.430401841;1.48180161;-0.415710089;0.137387178;0.831444373;-0.246990343;0.977324431;0.125890272;0.594888511;0.279268568;0;3;3
163;8108;Guido Kratschmer;;GER ;3;Rome;07.09.1974;0.778716695;1.153804055;-0.276005777;0.433054717;0.806509183;0.785253667;-0.035687829;-0.760654794;0.908475601;0.562269927;1;3;3
164;8083;Leonid Litvinenko;;USR;4;Rome;07.09.1974;-0.111421265;-0.409650954;0.469083889;-0.749615441;0.619495264;0.296880157;0.64324592;-0.374906178;1.133866321;1.78860915;1;3;4
165;7895;Ryszard Katus;;POL ;5;Rome;07.09.1974;-0.111421265;0.563408457;0.37594768;-0.453947901;0.12079148;0.430072932;0.169069968;-0.374906178;1.006471566;0.013418806;0;3;4
166;7830;Philipp Andres;;SUI;6;Rome;07.09.1974;0.198191939;-0.234718925;-1.393640275;-0.158280362;1.454824103;-0.591071679;-0.865495745;0.024377478;0.45769416;1.608517376;1;3;0
167;7725;Josef Zeilbauer;;AUT;7;Rome;07.09.1974;-0.253327316;-0.158186162;0.25952742;0.739672906;0.681833237;0.052693402;-0.111124913;-0.760654794;-0.541864687;0.339299159;1;3;3
168;7722;Aleksandr Blinyayev;;USR;8;Rome;07.09.1974;-1.001559225;0.935139019;0.294453498;-0.158280362;-0.976356846;-1.023948199;1.257519312;-0.17188059;0.545890529;-0.200976163;0;2;4
169;7641;Eberhard Stroot;;GER ;9;Rome;07.09.1974;-0.046918514;0.060478874;-0.59034048;-0.453947901;1.217939805;-0.324686128;-0.391319793;-0.950145343;0.153906667;0.673755311;1;3;3
170;7538;Regis Chesquire;;BEL;10;Rome;07.09.1974;-1.582083981;0.104211881;-0.113017413;-0.453947901;0.021050723;-0.302487333;-0.380543067;-0.950145343;0.555690125;0.845271286;1;0;0
171;7494;Edward Kozakiewicz;;POL ;11;Rome;07.09.1974;-0.691946021;-0.158186162;-1.219009885;-0.749615441;0.045985912;-1.312532546;-1.005593185;0.843247348;-0.061684457;0.613724719;1;0;0
172;7428;Jean-Pierre Schoebel;;FRA ;12;Rome;07.09.1974;-0.446835569;-0.693915501;-0.380784011;-1.319049221;-0.215833575;-0.768662047;-0.725398305;-0.374906178;0.800680039;0.502239335;1;0;0
173;7294;Luděk Pernica;;CZE ;13;Rome;07.09.1974;-0.962857574;-0.934447041;-0.462278193;-1.121937528;-0.402847494;-0.53557469;-0.919379376;-0.17188059;-0.522265494;0.785240694;1;0;0
174;7315;Heikki Kyösola;;FIN ;14;Rome;07.09.1974;-0.188824566;-0.20191917;-1.288862041;0.137387178;-0.315574332;-2.056192209;-1.328894971;-0.950145343;1.094667935;0.562269927;1;0;0
175;6951;Rafael Cano;;ESP;15;Rome;07.09.1974;-0.782249872;-0.978180048;-1.917531446;-0.749615441;0.145726669;-0.835258434;-1.889284732;-0.760654794;-0.443868722;-0.149521371;2;0;0
176;6812;Roger Lespagnard;;BEL;16;Rome;07.09.1974;-0.111421265;-0.125386407;-0.834823026;-1.121937528;0.232999831;-1.701011474;-1.005593185;-1.511849468;-1.9236078;-0.818433674;1;0;0
177;8337;Aleksandr Grebenyuk;;USR;1;Praha;31.08.1978;0.236893589;-0.595516235;1.412087996;0.433054717;0.544689697;0.585464504;1.365286574;-0.17188059;1.525850183;0.95675667;0;2;4
178;8257;Daley Thompson;30.07.1958;GBR;2;Praha;31.08.1978;1.1915343;2.061263956;0.527294019;0.739672906;1.217939805;-0.568872883;0.27683723;-0.760654794;0.349898598;1.016787261;0;3;3
179;8224;Siegfried Stark;;GER;3;Praha;31.08.1978;-0.188824566;0.344743421;0.783418591;-0.158280362;0.145726669;-0.346884924;0.492371753;0.63345424;1.721842113;0.95675667;0;2;4
180;7969;Josef Zeilbauer;;AUT;4;Praha;31.08.1978;-0.046918514;0.39940968;0.620430227;-0.453947901;0.158194264;0.341277749;0.654022646;0.227403065;0.438094967;-0.046611785;0;2;4
181;7918;Yuriy Kutsenko;;USR;5;Praha;31.08.1978;0.236893589;0.191677896;0.620430227;0.137387178;0.345208183;-0.646568669;0.330720861;-0.374906178;0.046111105;1.016787261;0;3;4
182;7923;Roger Kanerva;;FIN ;6;Praha;31.08.1978;-0.227526216;0.137011637;-0.450636167;0.433054717;0.12079148;-0.568872883;-0.100348186;0.430428653;0.614487704;0.896726078;1;3;3
183;7875;Johannes Lahti;;FIN ;7;Praha;31.08.1978;0.701313394;-0.234718925;0.08489703;1.046291096;0.108323885;-0.191493353;-0.197338722;-1.139635891;1.565048569;0.227813775;1;3;3
184;7883;Rainer Pottel;;GER;8;Praha;31.08.1978;0.146589738;0.618074716;0.783418591;-0.453947901;1.055861076;-0.04720118;-2.061712351;0.63345424;-0.169480019;0.613724719;1;3;3
185;7778;Holger Schmidt;;GER ;9;Praha;31.08.1978;0.404600741;-0.026987141;1.28402571;-0.158280362;0.095856291;0.019395208;1.300626216;-0.950145343;0.359698194;-1.024252844;0;2;4
186;7748;Yves LeRoy;;FRA ;10;Praha;31.08.1978;-0.472636669;0.005812615;0.306095524;-0.749615441;0.095856291;-0.335785526;1.257519312;0.227403065;-0.159680422;-0.312461547;0;2;4
187;7664;Thierry Dubois;;FRA ;11;Praha;31.08.1978;0.31429689;0.15887814;-0.124659439;-0.158280362;0.145726669;-0.147095761;0.125963063;-1.139635891;1.388655831;-0.672645095;0;3;3
188;7629;Vladimir Buryakov;;USR;12;Praha;31.08.1978;-0.962857574;-0.125386407;0.038328926;-0.158280362;-0.215833575;-0.335785526;-0.369766341;0.227403065;0.065710298;0.167783184;1;0;0
189;7585;Jürgen Hingsen;25.01.1958;GER ;13;Praha;31.08.1978;-0.808050973;0.585274961;-0.008239178;0.137387178;-0.228301169;-0.624369873;-0.563747412;-0.950145343;0.183305457;0.725210103;1;3;3
190;7548;Dietmar Schauerhammer;;GER;14;Praha;31.08.1978;0.843219446;0.104211881;0.690282383;-1.034332331;1.330148157;-0.213692149;-0.068018008;-1.139635891;-0.835852584;-0.56973551;0;2;4
191;7527;Atanas Andonov;;BUL;15;Praha;31.08.1978;-0.137222365;-0.595516235;-0.287647803;-0.453947901;-0.664666981;0.11928979;-0.165008544;-0.374906178;0.134307474;0.116328391;1;0;0
192;7469;Jaromír Frič;;CZE ;16;Praha;31.08.1978;-0.808050973;-0.234718925;-0.264363751;-0.453947901;-0.539991035;-0.724264455;0.675576098;0.430428653;-0.649660249;-0.724099888;0;2;4
193;7266;Armin Tschenett;;SUI;17;Praha;31.08.1978;0.35299854;-0.409650954;-0.567056427;-0.453947901;0.631962859;-0.813059638;-1.738410565;-0.950145343;-1.208237252;0.562269927;1;0;0
194;7287;Christer Lythell;;SWE ;18;Praha;31.08.1978;-0.808050973;0.005812615;-0.287647803;-1.319049221;-0.165963196;-0.757562649;0.697129551;-1.139635891;-0.630061056;-0.046611785;1;2;4
195;7225;Elias Sveinsson;;ISL;19;Praha;31.08.1978;-0.395233368;-2.519768554;0.154749186;-0.158280362;-0.951421657;-0.824159036;0.298390682;-0.760654794;-0.042085264;-0.200976163;1;0;0
196;7203;Luděk Pernica;;CZE ;20;Praha;31.08.1978;-1.233769127;-1.164045329;-0.369141985;-0.749615441;-0.901551278;-0.435680108;0.039749254;-0.564396726;-1.237636042;0.613724719;1;0;0
197;7103;Arpad Kiss;;HUN ;21;Praha;31.08.1978;-0.666144921;-0.879780782;0.352663628;-0.158280362;-0.677134575;-0.258089741;-0.014134377;-1.511849468;-0.982846532;-1.067131838;0;2;0
198;6957;Kenneth Riggsberger;;SWE ;22;Praha;31.08.1978;-0.808050973;-1.415510121;-0.345857933;-1.592815461;-0.190898385;-1.590017495;-0.585300864;-0.760654794;-0.953447742;-0.046611785;1;0;0
199;8743;Daley Thompson;30.07.1958;GBR ;1;Athens;08.09.1982;1.733357406;1.700466646;1.062827216;0.64111706;1.616902833;0.640961493;0.707906277;0.843247348;0.908475601;0.95675667;0;3;3
200;8517;Jürgen Hingsen;25.01.1958;GER;2;Athens;08.09.1982;0.262694689;1.099137796;1.121037346;1.867589817;1.018458292;0.341277749;0.546255384;0.430428653;0.447894563;1.068242054;0;3;4
201;8422;Siegfried Stark;;GER;3;Athens;08.09.1982;-0.56294052;0.377543177;1.260741658;0.64111706;0.619495264;-0.04720118;1.419170204;0.843247348;1.4768522;0.95675667;0;2;4
202;8217;Steffen Grummt;;GER;4;Athens;08.09.1982;0.004683687;-0.026987141;1.435372049;-0.552503748;0.382610967;0.108190392;1.51616074;0.024377478;1.173064707;0.785240694;0;2;4
203;8171;Georg Werthner;;AUT ;5;Athens;08.09.1982;-0.163023465;0.432209436;0.119823108;0.64111706;0.644430453;-0.302487333;-0.54219396;-0.17188059;1.966832027;1.488456193;1;3;3
204;8160;Grigoriy Degtyaryev;;URS ;6;Athens;08.09.1982;0.094987538;0.137011637;0.701924409;0.334498871;-0.016352061;0.141488586;1.570044371;0.024377478;-0.042085264;1.016787261;0;2;4
205;8116;Valeriy Kachanov;;URS ;7;Athens;08.09.1982;-0.021117414;0.727407235;0.038328926;0.64111706;0.694300832;0.529967514;0.707906277;-0.760654794;-0.012686474;1.248333828;0;3;3
206;8035;Christian Gugler;;SUI ;8;Athens;08.09.1982;-0.937056474;-0.311251688;-0.683476688;0.64111706;-0.053754845;-0.013902986;0.567808836;0.430428653;1.604246955;1.068242054;1;0;0
207;8015;Guido Kratschmer;;GER;9;Athens;08.09.1982;0.236893589;0.246344155;0.585504149;-0.552503748;0.457416534;0.285780759;0.341497587;-0.564396726;0.614487704;0.95675667;0;3;4
208;7904;Atanas Andonov;;BUL ;10;Athens;08.09.1982;-0.666144921;-1.22964484;0.853270747;0.9367846;-0.714537359;-0.069399976;1.311402943;0.024377478;0.692884477;0.013418806;0;2;4
209;7873;Michele Rüfenacht;;SUI ;11;Athens;08.09.1982;1.075429348;-0.595516235;-0.369141985;0.038831331;0.843911967;0.396774738;0.64324592;-1.139635891;-0.11068244;0.562269927;1;3;3
210;7794;Martin Machura;;CZE;12;Athens;08.09.1982;0.378799641;-0.070720148;1.027901138;0.9367846;0.021050723;-1.956297627;0.988101157;-0.17188059;0.349898598;-1.212920417;0;2;4
211;7762;Colin Boreham;;GBR ;13;Athens;08.09.1982;-0.356531718;-0.158186162;-0.171227543;0.9367846;0.544689697;0.0637928;-0.757728483;-1.139635891;0.085309491;0.896726078;1;3;0
212;7744;Harri Sundell;;FIN ;14;Athens;08.09.1982;-0.046918514;0.563408457;0.212959316;0.334498871;0.307805399;-0.335785526;0.136739789;-0.760654794;0.036311508;-0.466825925;0;2;4
213;7972;Christer Lythell;;SWE ;15;Athens;08.09.1982;-0.962857574;-0.617382738;0.573862123;-0.837220638;0.270402615;-0.380183118;1.020431336;-0.760654794;0.39889658;0.562269927;0;2;4
214;7659;Adam Bagiński;;POL ;16;Athens;08.09.1982;-0.782249872;-1.22964484;-0.101375387;0.334498871;-0.377912305;-0.546674087;0.600139015;-0.17188059;0.17350586;0.339299159;1;0;0
215;7551;Conny Silfver;;SWE ;17;Athens;08.09.1982;-0.691946021;-1.207778336;-0.124659439;-0.552503748;-0.153495602;-0.280288537;-0.035687829;-0.374906178;-0.218478002;0.613724719;1;0;0
216;7517;Trond Skramstad;;NOR ;18;Athens;08.09.1982;-0.279128417;-0.956313545;-0.601982506;-0.256836208;0.320272994;-0.113797567;-1.576759673;-0.564396726;0.340099001;0.613724719;1;0;0
217;7506;Gudmund Olsen;;NOR ;19;Athens;08.09.1982;-1.47887958;-1.262444595;0.725208461;-0.552503748;-1.375319873;-0.957351812;0.761789908;-0.564396726;0.908475601;0.279268568;0;2;4
218;7284;Siegfried Wentz;07.03.1960;GER;20;Athens;08.09.1982;-0.188824566;0.005812615;1.330593814;0.64111706;0.981055508;0.463371126;0.794120086;-5.321962995;0.918275197;0.339299159;0;2;4
219;8556;Grigoriy Degtyaryev;;URS;1;Götzis (Mösle-Stadium) ;20.05.1984;0.146589738;1.514601365;1.563434335;1.144846942;0.033518318;0.563265708;1.580821097;0.227403065;0.487092949;1.188303236;0;2;4
220;8491;Aleksandr Nevskiy;21.02.1958;URS;2;Götzis (Mösle-Stadium) ;20.05.1984;0.378799641;0.191677896;0.783418591;1.144846942;0.806509183;0.252482565;0.837226991;0.227403065;1.800238886;1.188303236;0;2;4
221;8257;Siegfried Wentz;07.03.1960;GER;3;Götzis (Mösle-Stadium) ;20.05.1984;0.31429689;0.749273738;0.597146175;1.144846942;1.267810184;0.962844034;0.330720861;-0.17188059;-0.130281633;0.673755311;0;3;3
222;8121;Vadim Podmaryov;;URS;4;Götzis (Mösle-Stadium) ;20.05.1984;-0.111421265;1.317802832;0.829986695;1.451465131;-0.228301169;-0.013902986;1.128198598;-0.374906178;-0.198878808;0.279268568;0;2;4
223;8078;Sergei Zhelanov;;URS;5;Götzis (Mösle-Stadium) ;20.05.1984;-0.356531718;0.63994122;0.236243368;2.086602809;-0.215833575;0.130389188;0.319944134;0.024377478;0.261702229;0.227813775;0;3;4
224;8053;Hans-Joachim Häberle;;GER;6;Götzis (Mösle-Stadium) ;20.05.1984;0.146589738;0.191677896;0.282811472;-0.651059595;1.155601832;-0.524475292;0.179846694;-0.564396726;1.437653814;1.308364419;1;3;3
225;8042;Fritz Mehl;;GER;7;Götzis (Mösle-Stadium) ;20.05.1984;-0.304929517;0.432209436;0.515651993;-0.059724515;0.843911967;-0.058300578;0.341497587;-0.950145343;0.830078828;1.36839501;1;3;3
226;8036;Stephan Niklaus;17.04.1958;SUI;8;Götzis (Mösle-Stadium) ;20.05.1984;0.404600741;-0.103519903;0.748492513;0.531610564;0.482351723;-0.413481312;0.955770979;-0.760654794;1.859036465;-0.312461547;0;2;4
227;7837;Holger Schmidt;;GER;9;Götzis (Mösle-Stadium) ;20.05.1984;0.35299854;0.213544399;0.771776565;0.235943024;-0.091157629;0.041594004;0.9234408;-0.760654794;0.300900615;-0.921343259;0;2;4
228;7725;Adam Baginski;;POL;10;Götzis (Mösle-Stadium) ;20.05.1984;-0.717747122;0.027679119;-0.310931855;0.531610564;-0.253236359;-0.147095761;0.018195801;-0.17188059;0.183305457;0.064873599;1;0;0
229;7382;Jürgen Mandl;;AUT;11;Götzis (Mösle-Stadium) ;20.05.1984;-0.253327316;-0.180052666;-0.252721725;0.235943024;-0.427782683;0.396774738;-1.372001875;-0.760654794;-0.571263477;-0.312461547;1;0;0
230;7449;Patrick Vetterli;;SUI;12;Götzis (Mösle-Stadium) ;20.05.1984;-0.717747122;-0.672048998;0.131465134;0.235943024;-0.839213305;-1.046146995;0.64324592;-0.564396726;0.771281249;-1.495921776;0;2;4
231;7420;Wojciech Podsiadlo;;POL;13;Götzis (Mösle-Stadium) ;20.05.1984;-0.808050973;-1.338977358;-0.555414401;-0.355392055;-1.163370765;0.041594004;-0.639184495;0.024377478;-0.532065091;0.613724719;1;0;0
232;7393;Christian Gugler;;SUI;14;Götzis (Mösle-Stadium) ;20.05.1984;-1.801393334;-1.809107186;-0.008239178;-0.651059595;-1.076097603;-0.835258434;-0.208115448;0.227403065;0.986872373;0.116328391;1;0;0
233;7384;Kevin Atkinson;;IRL;15;Götzis (Mösle-Stadium) ;20.05.1984;-0.046918514;0.432209436;-1.451850405;-0.651059595;0.432481345;-0.457878904;-1.803070922;-0.950145343;-0.012686474;0.390753951;1;0;0
234;7349;Weng Kangqiang;;CHN;16;Götzis (Mösle-Stadium) ;20.05.1984;-0.56294052;0.027679119;-1.009453416;-1.220493374;-0.876616089;-0.91295422;-0.897825924;-0.374906178;1.584647762;-0.518280717;1;0;0
235;7342;Leszek Smajdor;;POL;17;Götzis (Mösle-Stadium) ;20.05.1984;-0.808050973;-0.518983472;-0.159585517;0.235943024;-0.889083684;-0.768662047;-0.779281936;-0.950145343;0.016712315;-0.261006754;1;0;0
236;7271;Nikolay Ivanov;;BUL;18;Götzis (Mösle-Stadium) ;20.05.1984;-1.078962526;-0.103519903;-0.287647803;0.235943024;-1.624671766;-1.257035556;0.298390682;-0.760654794;-0.649660249;-0.621190302;1;0;0
237;7254;Chen Zebin;;CHN;19;Götzis (Mösle-Stadium) ;20.05.1984;-0.227526216;0.060478874;-1.079305573;-0.935776484;-1.200773549;0.0637928;-0.563747412;-0.374906178;0.732082863;-2.044772897;1;0;0
238;7175;Mikael Olander;;SWE;20;Götzis (Mösle-Stadium) ;20.05.1984;-1.930398835;-2.61816782;0.864912773;-0.059724515;-1.649606955;-2.122788597;0.352274313;-0.760654794;0.447894563;0.116328391;1;0;0
239;6757;Michele Rüfenacht;;SUI;21;Götzis (Mösle-Stadium) ;20.05.1984;0.494904592;-0.595516235;-0.217795647;-0.651059595;0.731703616;0.141488586;0.158293242;-5.321962995;-1.012245321;0.064873599;1;3;3
240;8473;Uwe Freimuth;10.09.1961;GER;1;Götzis (Mösle-Stadium) ;26.05.1985;-0.111421265;0.88047276;1.656570543;-0.059724515;0.60702767;0.230283769;1.160528776;0.63345424;1.849236868;0.502239335;0;2;4
241;8424;Torsten Voss;24.03.1963;GER;2;Götzis (Mösle-Stadium) ;26.05.1985;1.501147503;1.48180161;0.457441863;1.451465131;0.893782346;0.87404885;0.104409611;0.843247348;0.242103036;-0.466825925;0;3;3
242;8409;Aleksandr Nevskiy;21.02.1958;URS;3;Götzis (Mösle-Stadium) ;26.05.1985;0.430401841;0.475942443;0.748492513;1.144846942;0.307805399;0.130389188;0.848003717;0.024377478;1.594447358;1.128272645;0;2;4
243;8253;Dave Steen;;CAN;4;Götzis (Mösle-Stadium) ;26.05.1985;-0.304929517;0.803939997;-1.009453416;1.451465131;1.330148157;-0.324686128;-0.046464556;1.053040455;0.408696177;1.188303236;1;3;3
